ID,Catched_time,Instrument,Sent_channel,Tendency,Leverage,Margin_type,Entrance_point,Stop_loss,Take_profit
1772115937,2024-01-21 10:18,FTM/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.367 - 0.374, 0.357, 0.377 0.385 0.405
1772115937,2024-01-22 10:26,RUNE/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 3.94 - 4.02, 3.85, 4.07 4.20 4.4
1772115937,2024-01-23 10:47,UNFI/USDT,TEST bot chenel,⏬SHORT,5 - 55,Cross, 5.75 - 5.85, 6.02 , 5.7 5.40 5.2
1772115937,2024-01-24 09:47,PEOPLE/USDT,TEST bot chenel,⏫LONG,5 - 55,Cross, 0.0279 - 0.0285, 0.0272," 0.029, 0.0296, 0.03062"
1772115937,2024-01-24 14:07,ADA/USDT,TEST bot chenel,⏫LONG,5 - 55,Cross, 0.460 - 0.470, 0.449, 0.475 0.49 0.51
1772115937,2024-01-29 09:55,DYDX/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 2.675 - 2.725, 2.6, 2.76 2.85 2.95
1772115937,2024-02-09 10:06,AAVE/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 85.8 - 87.5, 82.8, 88.0 91.0 94.0
1772115937,2024-02-10 10:50,GAS/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 5.73 - 5.83, 5.55, 5.9 6.15 6.4
1772115937,2024-02-11 11:09,APE/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 1.42 - 1.45, 1.385, 1.47 1.52 1.57
1772115937,2024-02-12 10:15,YGG/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.44 - 0.449, 0.428, 0.453 0.465 0.485
1772115937,2024-02-12 14:13,LDO/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 2.81 - 2.87, 2.75, 2.90 3.0 3.12
1772115937,2024-02-14 10:17,NMR/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 24.90 - 25.40, 24.3, 25.60 26.50 28
1772115937,2024-02-14 13:43,OMG/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.67 - 0.682, 0.652, 0.685 0.71 0.75
1772115937,2024-02-15 10:23,GMT/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.266 - 0.2715, 0.259, 0.274 0.28 0.30
1772115937,2024-02-16 10:19,LINK/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 19.90 - 20.30, 20.82, 19.75 19.2 18.2
1772115937,2024-02-19 09:55,PEOPLE/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.0311 - 0.0317, 0.0302, 0.032 0.033 0.0345
1772115937,2024-02-20 09:40,RUNE/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 5.30 - 5.40, 5.57, 5.25 5.10 4.80
1772115937,2024-02-20 10:23,LINK/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 19.45 - 19.85, 20.45, 19.30 18.70 18.0
1772115937,2024-02-21 10:25,INJ/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 34.20 - 34.80, 33.05, 35.50 37.0 39.0
1772115937,2024-02-22 09:45,PEOPLE/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.0285 - 0.0291, 0.0278, 0.0295 0.0305 0.032
1772115937,2024-02-23 09:42,MANA/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 0.4680 - 0.4780, 0.455, 0.483 0.49 0.515
1772115937,2024-02-24 09:55,ARB/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 1.79 - 1.826, 1.736, 1.85 1.90 2.0
1772115937,2024-02-24 14:44,BOND/USDT,MONITOR bot chenel,⏫LONG,5 - 55,Cross, 3.545 - 3.615, 3.45, 3.65 3.75 3.9
1772115937,2024-02-26 10:16,AGIX/USDT,MONITOR bot chenel,⏬SHORT,5 - 55,Cross, 0.736 - 0.75, 0.772, 0.727 0.70 0.67
